Compound,ConvertedDate,Negative,Neutral,Positive,RawDate,Text,TimeDiff,Tweets Ago,User
-0.4404,2018-10-03 21:26:36+00:00,0.162,0.838,0.0,Wed Oct 03 21:26:36 +0000 2018,"@RealSaavedra obama's team treason aka the counterfeit americans:
america's ace of spades ...
@realDonaldTrump @CNN… https://t.co/hHmPqmW7jv",0,61,@nytimes
0.0,2018-10-03 21:26:36+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:36 +0000 2018,@nytimes https://t.co/dI94GtlvRa,0,62,@nytimes
0.0772,2018-10-03 21:26:34+00:00,0.0,0.929,0.071,Wed Oct 03 21:26:34 +0000 2018,@cachwaldtx @Steve3449 @FoxNews @nytimes Why would anyone want to see Trump’s taxes? Maybe because of the possibili… https://t.co/yEOvt9ZLrT,0,63,@nytimes
0.5994,2018-10-03 21:26:33+00:00,0.0,0.672,0.328,Wed Oct 03 21:26:33 +0000 2018,@LadyGagaNowNet @gagaimages @nytimes @ladygaga @twitulane how beautiful are these,0,64,@nytimes
0.6705,2018-10-03 21:26:33+00:00,0.0,0.792,0.208,Wed Oct 03 21:26:33 +0000 2018,"RT @brianstelter: You know it's a huge story when... the Trump wealth investigation is STILL atop the @NYTimes home page, more than 24 hour…",0,65,@nytimes
0.0,2018-10-03 21:26:32+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:32 +0000 2018,@Alfster11 @carolecadwalla @ObserverUK @thesundaytimes @nytimes @washingtonpost @openDemocracy @Channel4News… https://t.co/6hMyiLhcbB,0,66,@nytimes
0.0,2018-10-03 21:26:31+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:31 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,67,@nytimes
0.0,2018-10-03 21:26:31+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:31 +0000 2018,@cenkuygur @nytimes Splitting the liberals is what elected this POTUS.  Russians helped with that.  If we don't sti… https://t.co/7AAJnURcqe,0,68,@nytimes
0.3612,2018-10-03 21:26:29+00:00,0.0,0.857,0.143,Wed Oct 03 21:26:29 +0000 2018,"RT @nytimes: Personal finance management is a concrete, learnable skill, just like driving a car or throwing a baseball",0,69,@nytimes
0.0,2018-10-03 21:26:28+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:28 +0000 2018,"RT @carolynryan: We had to bring in extra printing plant workers at @nytimes to put out this 8-page 14,000-word historic investigation. htt…",0,70,@nytimes
0.0,2018-10-03 21:26:27+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:27 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,71,@nytimes
-0.3612,2018-10-03 21:26:25+00:00,0.161,0.839,0.0,Wed Oct 03 21:26:25 +0000 2018,@nytimes Since when do any news organizations actually investigate anymore 4 years of lazy people,0,72,@nytimes
0.0,2018-10-03 21:26:23+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:23 +0000 2018,@nytimes https://t.co/fPGx0qT7zN,0,73,@nytimes
-0.7506,2018-10-03 21:26:21+00:00,0.299,0.701,0.0,Wed Oct 03 21:26:21 +0000 2018,RT @KrisParonto: . #FakeNewsMedia failed miserably .... again 😂🤣🤦🏻‍♂️ @CNN @cnnbrk @MSNBC @ABC @nytimes @washingtonpost @NBCNews @CBSNews #…,0,74,@nytimes
0.0,2018-10-03 21:26:21+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:21 +0000 2018,"RT @SaysHummingbird: “I got peanuts” from my dad, Trump has said. @nytimes investigation found Trump received $413m from his dad &amp; another…",0,75,@nytimes
0.049,2018-10-03 21:26:20+00:00,0.137,0.714,0.149,Wed Oct 03 21:26:20 +0000 2018,@palmer1961 @FoxNews @nytimes Don't like hearing the truth and knowing you've been conned.,0,76,@nytimes
0.0,2018-10-03 21:26:19+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:19 +0000 2018,"RT @RanttMedia: There's a reason @realDonaldTrump won't release his tax returns.

The @nytimes just gave us the most extensive look into Tr…",0,77,@nytimes
0.0,2018-10-03 21:26:19+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:19 +0000 2018,@cenkuygur @nytimes https://t.co/Lq6y5Sc1eJ,0,78,@nytimes
0.1779,2018-10-03 21:26:19+00:00,0.0,0.914,0.086,Wed Oct 03 21:26:19 +0000 2018,"RT @TheBoxThatRoxx: You will submit.  Can’t escape from #VirtueSignaling, #SJW, #racislist #propaganda even in today’s New York Times food…",0,79,@nytimes
0.2924,2018-10-03 21:26:19+00:00,0.0,0.886,0.114,Wed Oct 03 21:26:19 +0000 2018,Sarah Sanders ICYMI ur boss @realDonaldTrump tried to change his dad’s Will against his wishes!! @nytimes @AC360… https://t.co/bv3pNjX1Jt,0,80,@nytimes
0.5859,2018-10-03 21:26:18+00:00,0.0,0.84,0.16,Wed Oct 03 21:26:18 +0000 2018,"RT @PamelaPaulNYT: The amazing art director of the Book Review, ⁦@mattdorfman⁩, put together a little visual display on A1 of today’s ⁦@nyt…",0,81,@nytimes
0.0,2018-10-03 21:26:18+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:18 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,82,@nytimes
0.0,2018-10-03 21:26:17+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:17 +0000 2018,"RT @SaysHummingbird: “I got peanuts” from my dad, Trump has said. @nytimes investigation found Trump received $413m from his dad &amp; another…",0,83,@nytimes
-0.4215,2018-10-03 21:26:17+00:00,0.109,0.891,0.0,Wed Oct 03 21:26:17 +0000 2018,RT @cenkuygur: With both the @nytimes story about his tax evasion - and his pathological lies about how he was a self-made man - and the at…,0,84,@nytimes
-0.0946,2018-10-03 21:26:17+00:00,0.117,0.782,0.101,Wed Oct 03 21:26:17 +0000 2018,"@cenkuygur @nytimes Puffery dies not equal ""pathological"" lies. The tax stuff is nonsense.  Let's see some of the h… https://t.co/K6KTeVLHph",0,85,@nytimes
-0.4215,2018-10-03 21:26:17+00:00,0.109,0.891,0.0,Wed Oct 03 21:26:17 +0000 2018,RT @cenkuygur: With both the @nytimes story about his tax evasion - and his pathological lies about how he was a self-made man - and the at…,0,86,@nytimes
0.0,2018-10-03 21:26:15+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:15 +0000 2018,@katierogers @nytimes You can keep her.,0,87,@nytimes
-0.3612,2018-10-03 21:26:14+00:00,0.143,0.857,0.0,Wed Oct 03 21:26:14 +0000 2018,Vulgar Texts and Dancer Turmoil Force City Ballet to Look in the Mirror   via @NYTimes https://t.co/Htr3eWzQl2,0,88,@nytimes
0.0,2018-10-03 21:26:13+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:13 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,89,@nytimes
0.0,2018-10-03 21:26:13+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:13 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,90,@nytimes
0.0,2018-10-03 21:26:13+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:13 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,91,@nytimes
0.0,2018-10-03 21:26:12+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:12 +0000 2018,@sdward1 @nytimes Your doing something right #kag,0,92,@nytimes
0.4753,2018-10-03 21:26:12+00:00,0.0,0.795,0.205,Wed Oct 03 21:26:12 +0000 2018,"@brianstelter @nytimes If you keep telling yourself that, perhaps it will come true!",0,93,@nytimes
-0.5994,2018-10-03 21:26:12+00:00,0.178,0.822,0.0,Wed Oct 03 21:26:12 +0000 2018,"RT @anettselle: Die @nytimes über DE und den #HambacherForst: „Während man eine armselige Anzahl PolizistInnen in Chemnitz einsetzte [...],…",0,94,@nytimes
0.0,2018-10-03 21:26:11+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:11 +0000 2018,@brianstelter @nytimes They don’t have anything else...,0,95,@nytimes
-0.4019,2018-10-03 21:26:11+00:00,0.161,0.745,0.094,Wed Oct 03 21:26:11 +0000 2018,RT @xescoreverter: Brutal la investigació i els recursos que el @nytimes ha dedicat a exposar l’origen sospitós de la fortuna de Trump. 3 p…,0,96,@nytimes
-0.3919,2018-10-03 21:26:11+00:00,0.196,0.804,0.0,Wed Oct 03 21:26:11 +0000 2018,@nytimes @SenatorCollins @SenJeffFlake @lisamurkowski You have no idea how dangerous defamation can be but the upro… https://t.co/lgvpqLs7Uj,0,97,@nytimes
0.0,2018-10-03 21:26:10+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:10 +0000 2018,RT @jenarovillamil: La investigación de @nytimes que desnuda las estrategias fiscales “dudosas” y los fraudes de @realDonaldTrump para crea…,0,98,@nytimes
0.0,2018-10-03 21:26:10+00:00,0.0,1.0,0.0,Wed Oct 03 21:26:10 +0000 2018,RT @nytimes: President Trump has sold himself as a self-made billionaire but a Times investigation found that he received more than $400 mi…,0,99,@nytimes
